host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,,
0,7,3,2,1,1,1,4,2,1125,10,10,10,10,8,8,1,13,,
0,3,2,3,1,1,3,6,1,1125,5,5,5,5,5,5,0,1,,
0,5,1,3,1,1,3,3,2,15,10,9,10,10,10,10,0,1,,
0,1,2,2,2,1,0,2,1,120,10,9,10,9,10,9,1,16,,
0,5,2,1,1,1,1,1,1,1125,5,5,5,5,5,5,1,1,,
0,1,1,3,1,1,1,4,1,1125,9,8,9,9,10,9,1,9,,
1,11,2,3,2,3,4,3,2,1125,10,9,10,10,10,10,0,2,,
0,1,1,2,1,1,1,3,3,15,10,8,8,10,10,10,1,1,,
0,26,2,6,2,3,3,7,5,1125,5,5,5,5,5,5,1,1,,
0,8,2,2,1,1,1,3,1,1125,5,5,5,5,5,5,1,1,,
0,1,2,6,2,3,3,3,2,1125,10,10,10,10,10,10,0,1,,
0,4,2,2,1,1,1,1,4,8,5,5,5,5,5,5,1,1,,
1,4,1,3,1,2,2,5,4,1125,9,9,9,9,10,9,0,1,,
0,1,1,2,1,1,0,3,1,1125,9,9,10,9,10,9,1,9,,
0,1,1,3,1,2,2,3,5,1125,5,5,5,5,5,5,0,2,,
0,4,2,1,1,1,1,1,1,1125,5,5,5,5,5,5,1,1,,
0,4,2,2,1,1,2,1,1,32,10,10,10,10,10,10,0,1,,
0,3,2,1,2,1,1,2,1,6,7,8,8,8,8,8,1,1,,
0,7,1,2,1,1,1,3,2,1125,5,5,5,5,5,5,1,13,,
0,1,2,2,2,2,2,4,2,1125,8,8,10,10,10,10,1,2,,
0,1,1,4,1,2,2,3,1,1125,5,5,5,5,5,5,0,1,,
0,11,1,16,4.5,7,7,41,7,360,5,5,5,5,5,5,0,22,,
0,1,1,2,1,1,1,2,1,1125,5,5,5,5,5,5,0,20,,
0,11,1,16,2,2,2,45,3,1125,5,5,5,5,5,5,0,22,,
0,4,2,2,1,2,4,4,2,60,5,5,5,5,5,5,0,1,,
0,11,1,16,5,6,6,74,7,1125,5,5,5,5,5,5,0,22,,
0,5,2,2,1,1,1,1,1,1125,10,10,9,10,10,10,0,2,,
0,1,1,4,1,1,2,6,1,1125,5,5,5,5,5,5,0,20,,
0,2,1,3,1,2,2,8,3,6,5,5,5,5,5,5,1,1,,
0,1,1,3,1,1,1,2,1,1125,10,10,10,9,9,9,0,20,,
0,34,2,1,1,1,2,1,1,8,5,5,5,5,5,5,0,1,,
0,1,1,3,1,1,2,5,3,1125,10,10,10,10,10,9,1,6,,
0,1,1,3,1,1,1,2,1,1125,4,6,10,10,10,10,0,20,,
0,1,1,3,1,1,1,2,1,1125,2,2,10,10,6,4,0,20,,
0,1,1,2,1,1,1,3,7,80,10,9,10,10,10,9,1,1,,
0,1,1,4,1,1,1,3,1,1125,5,5,5,5,5,5,0,20,,
0,17,2,5,2,1,5,4,25,31,10,10,10,10,10,10,0,1,,
0,1,1,4,1,1,1,3,1,1125,5,8,10,10,10,8,0,20,,
0,1,1,2,1,1,1,2,1,1125,5,5,5,5,5,5,0,20,,
0,1,1,3,1,1,1,3,1,1125,2,2,2,2,2,2,0,20,,
0,1,1,2,1,1,1,2,1,1125,5,5,5,5,5,5,0,20,,
0,1,1,5,1,2,3,3,2,1125,9,9,10,10,8,9,1,1,,
0,11,2,2,1,1,1,1,1,1125,5,5,5,5,5,5,1,1,,
0,1,1,2,1,1,1,2,2,90,9,9,10,10,10,9,1,5,,
0,11,1,16,5,6,8,70,2,1125,5,5,5,5,5,5,0,22,,
0,11,1,16,5.5,7,8,74,1,1125,5,5,5,5,5,5,0,22,,
0,23,2,2,1,5,10,2,1,1125,9,9,9,9,9,9,1,2,,
0,5,2,2,1,1,1,3,1,1125,5,5,5,5,5,5,1,1,,
0,3,1,4,1,1,3,8,1,90,5,5,5,5,5,5,1,1,,
0,8,2,2,1,1,1,1,30,365,5,5,5,5,5,5,0,1,,
1,1,2,1,2,1,1,1,6,1125,10,10,10,10,9,9,0,4,,
0,14,2,2,1,1,1,2,1,31,5,5,5,5,5,5,1,1,,
0,2,2,1,1,1,1,1,1,1125,5,5,5,5,5,5,0,1,,
0,1,1,3,1,1,2,2,1,31,10,9,10,10,10,10,1,5,,
0,6,1,4,1,3,3,5,3,1125,5,5,5,5,5,5,1,2,,
0,16,2,3,2,3,3,2,2,45,5,5,5,5,5,5,1,1,,
0,1,1,2,1,1,1,3,1,1125,9,8,9,8,8,8,0,3,,
1,4,1,2,1,1,1,5,2,14,10,9,10,10,10,10,0,1,,
0,7,1,2,1,1,1,2,2,1125,9,9,10,9,8,9,1,13,,
0,5,2,3,1,1,1,2,1,1125,10,8,10,10,10,10,0,1,,
1,11,1,8,1,3,4,9,2,1125,10,10,10,10,10,10,0,1,,
0,1,1,2,1,1,1,2,1,1125,5,5,5,6,5,7,0,20,,
0,18,1,5,1,3,4,3,1,90,5,5,5,5,5,5,1,1,,
0,2,2,5,2,2,3,8,1,1125,6,10,10,10,10,8,0,6,,
0,2,2,5,2,2,4,9,1,1125,5,5,5,5,5,5,0,6,,
0,16,2,1,1,1,1,1,1,1125,10,10,6,10,10,10,1,2,,
0,1,2,4,1,1,2,7,1,1125,5,5,5,5,5,5,0,8,,
0,2,2,1,1,1,1,2,1,30,5,5,5,5,5,5,0,1,,
0,7,4,1,1,1,1,2,1,8,5,5,5,5,5,5,1,1,,
0,1,2,4,1,1,2,6,1,1125,5,5,5,5,5,5,1,8,,
0,1,4,1,1,1,3,2,1,1125,10,10,10,10,10,9,1,8,,
0,1,2,5,1,1,3,7,1,1125,5,5,5,5,5,5,1,8,,
0,1,2,3,1,1,3,4,1,1125,8,7,8,8,8,8,1,8,,
0,1,4,1,1,1,3,2,1,1125,8,8,10,10,10,10,1,8,,
0,1,4,1,1,1,3,2,1,1125,9,9,9,9,10,9,1,8,,
0,1,4,1,2,1,6,1,1,1125,7,7,7,7,7,7,1,8,,
0,3,4,1,1,1,1,1,1,1125,5,5,5,5,5,5,1,2,,
0,2,2,2,1,1,1,3,1,1125,8,7,8,7,7,7,1,4,,
0,2,2,1,1,1,1,5,1,1125,5,5,5,5,5,5,1,4,,
0,2,2,4,1,1,3,5,1,1125,8,10,10,10,10,10,1,4,,
0,2,2,2,1,1,0,4,1,1125,8,10,10,8,8,8,1,4,,
0,21,1,2,1,2,2,3,1,2,5,5,5,5,5,5,1,1,,
0,7,1,2,1,1,1,5,1,30,5,5,5,5,5,5,1,1,,
0,4,2,1,1,1,1,2,2,1125,10,10,10,10,10,10,0,1,,
0,7,1,2,1,1,1,2,2,1125,8,9,8,10,8,10,1,13,,
0,7,1,2,1,1,1,3,2,1125,10,10,10,10,9,10,1,13,,
0,1,1,2,1,1,2,3,1,28,10,9,10,10,9,9,0,1,,
0,1,1,2,1,1,1,2,6,1125,2,2,2,2,10,6,0,7,,
0,7,1,3,1,1,2,4,1,1125,9,9,10,9,9,9,1,13,,
0,3,1,10,3,3,3,12,2,1125,9,9,9,9,9,9,1,17,,
0,2,2,1,1,1,1,2,5,1125,9,9,9,8,8,8,0,1,,
0,2,1,4,1,2,2,6,10,360,5,5,5,5,5,5,1,1,,
0,2,1,3,1,1,1,5,2,100,9,9,9,9,9,9,1,1,,
0,14,1,4,1,1,1,6,1,1125,8,8,8,10,10,8,1,13,,
0,7,3,3,1,1,1,6,1,93,10,10,10,10,10,10,1,13,,
0,4,2,1,1,1,1,1,4,1125,10,10,10,10,10,10,1,1,,
0,13,1,3,1,1,2,7,1,1125,10,10,10,10,10,10,0,1,,
0,10,1,4,1,2,2,3,2,6,5,5,5,5,5,5,0,1,,
0,19,1,4,1,2,3,3,1,1125,9,8,8,9,9,8,0,2,,
0,2,2,1,1,1,1,3,1,30,10,10,10,10,10,10,0,1,,
0,1,2,2,1,1,1,2,1,15,5,5,5,5,5,5,0,1,,
0,5,2,2,1,1,2,1,6,365,10,8,10,9,10,10,1,2,,
0,14,1,2,1,1,1,3,2,1125,10,9,10,9,9,9,1,13,,
0,5,2,2,1,2,2,2,1,1125,5,5,5,5,5,5,1,1,,
0,1,1,7,2,2,4,4,3,1125,10,9,10,10,10,10,0,9,,
0,1,1,2,1,1,2,2,1,1125,8,8,10,10,8,9,1,11,,
0,1,1,2,1,1,1,5,2,365,10,10,10,9,10,10,1,18,,
0,1,2,2,1,1,1,1,1,1125,9,10,10,10,10,10,0,1,,
0,4,1,2,1,1,1,5,3,1125,5,5,5,5,5,5,1,1,,
0,34,1,12,5,6,6,43,3,7,5,5,5,5,5,5,0,1,,
0,18,2,2,1,1,0,3,1,1125,5,5,5,5,5,5,1,1,,
0,3,2,3,1,1,3,3,2,31,5,5,5,5,5,5,0,7,,
0,2,2,2,1,1,1,3,1,1125,5,5,5,5,5,5,1,2,,
0,1,1,6,1,2,2,4,3,1125,9,10,10,9,9,9,0,1,,
0,15,2,3,2,1,2,2,1,5,10,10,10,10,10,10,1,1,,
0,2,1,10,3,3,8,16,1,1125,8,8,10,9,10,8,1,1,,
0,2,2,1,1,1,1,3,1,1125,5,5,5,5,5,5,0,1,,
0,11,2,1,1,1,1,174,26,210,5,5,5,5,5,5,1,1,,
0,3,2,4,1,1,3,8,1,364,6,8,10,10,10,8,1,2,,
1,1,2,1,2,1,1,1,2,1125,9,10,10,9,10,10,0,4,,
0,6,2,2,1,1,1,1,1,15,10,10,10,10,10,10,0,1,,
0,2,1,2,1,1,1,6,5,120,10,9,10,10,10,9,0,10,,
0,2,2,2,1,1,1,1,2,25,10,10,10,10,10,10,0,1,,
0,1,2,2,2,1,6,2,5,1125,7,8,8,7,7,6,1,1,,
1,1,1,6,1,2,3,7,1,1125,10,9,10,10,10,9,1,4,,
0,2,1,2,1,1,2,4,9,1124,5,5,5,5,5,5,0,3,,
0,2,1,4,1,2,3,6,1,1125,5,5,5,5,5,5,1,2,,
0,3,3,5,1,2,4,14,1,60,10,10,10,10,10,10,1,3,,
0,4,2,1,1,1,1,1,1,15,10,10,10,10,10,10,0,1,,
0,1,1,2,1,1,1,4,3,6,10,9,10,10,10,9,0,1,,
0,5,1,4,1,1,1,4,2,1125,10,10,10,10,10,10,1,1,,
0,26,1,7,2,2,4,8,7,180,9,9,10,9,9,9,0,2,,
0,5,2,1,2,1,1,4,7,1125,5,5,5,5,5,5,1,1,,
0,23,1,12,7,5,12,3,1,1125,10,10,10,10,9,9,1,1,,
0,7,2,1,2,1,0,1,1,1125,5,5,5,5,5,5,0,4,,
0,5,2,2,1,1,1,1,1,1125,5,5,5,5,5,5,0,2,,
0,6,1,4,1,2,4,2,6,30,10,10,10,10,10,10,1,2,,
0,1,2,2,1,1,1,3,1,6,5,5,5,5,5,5,0,1,,
0,2,2,2,1,1,1,1,1,15,9,9,10,10,9,10,0,1,,
0,26,1,7,2,2,4,7,7,180,9,9,10,10,10,9,0,2,,
0,6,2,1,1,1,2,2,15,60,10,10,10,10,10,10,1,1,,
0,22,2,4,1,2,4,3,1,1125,5,5,5,5,5,5,1,1,,
0,8,2,2,1,1,2,1,1,1125,5,5,5,5,5,5,1,1,,
0,2,2,2,1,1,1,2,1,30,5,5,5,5,5,5,1,1,,
0,1,2,1,1,1,1,1,1,1125,5,5,5,5,5,5,1,1,,
0,4,1,4,1,1,4,3,7,7,5,5,5,5,5,5,1,1,,
0,1,1,2,1,1,1,3,1,150,8,10,10,10,10,8,0,5,,
0,4,2,1,1,1,1,2,2,21,9,9,9,9,9,9,0,1,,
0,1,1,2,1,1,1,5,2,365,10,10,10,10,10,10,1,18,,
0,2,2,2,1,1,1,4,2,1125,10,10,10,10,10,10,1,5,,
0,3,1,5,1,2,3,11,2,1125,5,5,5,5,5,5,1,1,,
0,5,1,3,1,2,2,3,1,3,5,5,5,5,5,5,0,1,,
0,5,1,4,1,2,2,12,2,15,10,8,5,6,5,5,1,1,,
0,1,1,2,2.5,1,0,4,2,1125,9,9,9,9,10,9,1,8,,
0,8,2,1,1,1,1,1,1,1125,5,5,5,5,5,5,0,1,,
0,5,2,2,1,1,2,2,1,7,10,10,10,10,10,10,1,1,,
0,2,2,1,1,1,1,1,1,1125,5,5,5,5,5,5,0,1,,
0,2,3,2,1,1,2,3,2,1125,4,4,8,6,6,2,1,5,,
0,5,1,4,1,2,3,7,1,10,10,10,10,10,10,9,0,2,,
0,7,1,4,1,1,2,2,1,365,5,5,5,5,5,5,0,1,,
0,7,1,3,1,1,1,4,1,1125,9,9,10,9,9,9,1,13,,
0,5,2,1,1,1,1,3,1,30,5,5,5,5,5,5,0,2,,
0,2,2,2,1,1,1,1,1,15,9,9,10,10,9,10,0,1,,
0,5,2,2,1,1,2,8,3,1125,5,5,5,5,5,5,0,1,,
0,1,2,1,1,1,1,1,1,15,5,5,5,5,5,5,1,1,,
0,1,2,1,1,1,2,2,3,1125,10,10,10,10,10,10,0,1,,
1,5,2,2,2,1,1,2,2,60,10,10,10,10,10,10,0,1,,
0,7,2,16,50,50,5,3,1,1125,6,5,4,4,8,5,1,3,,
0,5,1,6,1,2,6,6,2,1125,10,10,10,10,10,10,1,1,,
0,8,2,3,1,2,2,1,1,365,9,8,9,10,7,9,0,1,,
0,17,1,2,1,1,2,3,1,1125,5,5,5,5,5,5,1,1,,
0,2,2,2,1,2,1,2,1,1125,10,10,8,8,8,10,0,2,,
0,3,3,2,1,1,1,9,1,1125,5,5,5,5,5,5,1,3,,
0,15,2,1,1,1,1,2,1,30,10,10,10,10,10,10,1,1,,
0,7,1,7,1,2,4,3,28,360,9,7,9,10,10,10,1,1,,
0,4,2,1,1,1,1,2,1,1125,5,5,5,5,5,5,0,1,,
0,3,1,3,1,2,2,4,2,30,9,9,9,9,10,9,0,7,,
0,3,2,1,1,1,1,5,1,1125,5,5,5,5,5,5,0,14,,
0,3,2,2,1,1,1,6,1,1125,10,10,10,10,10,10,0,14,,
0,1,2,2,1,1,1,2,1,1125,5,5,5,5,5,5,1,1,,
0,11,1,4,1,1,2,9,2,30,10,9,10,10,10,9,0,1,,
0,22,4,1,1,1,1,2,1,1125,5,5,5,5,5,5,1,1,,
0,3,2,3,1,1,2,7,1,1125,10,10,10,10,10,10,0,14,,
0,3,2,2,1,1,2,6,1,1125,5,5,5,5,5,5,0,14,,
0,3,2,2,1,1,2,7,1,1125,5,5,5,5,5,5,0,14,,
0,3,2,2,1,1,1,5,1,1125,10,10,10,10,10,10,0,14,,
0,4,4,1,1,1,1,1,1,7,5,5,5,5,5,5,0,1,,
0,28,2,2,1,1,1,2,1,30,10,10,10,10,10,10,0,2,,
0,3,2,1,1,1,1,6,1,1125,5,5,5,5,5,5,0,14,,
0,8,2,1,1,1,1,1,3,10,5,5,5,5,5,5,1,1,,
0,4,2,1,2,1,1,1,3,1125,10,10,10,10,9,10,0,1,,
0,3,2,2,1,1,1,5,1,1125,5,5,5,5,5,5,0,14,,
0,12,2,2,1,1,1,3,1,1125,5,5,5,5,5,5,0,1,,
0,1,2,2,1,1,1,2,1,32,10,10,10,10,10,10,0,1,,
0,37,1,4,1,1,3,3,1,1125,8,8,10,10,8,8,0,1,,
1,2,2,1,1,1,2,2,3,1125,8,7,9,9,7,8,1,4,,
0,3,2,2,1,1,2,5,1,1125,10,10,10,10,10,10,0,14,,
0,3,2,2,1,1,1,5,1,1125,5,5,5,5,5,5,0,14,,
0,3,2,2,1,1,1,7,1,1125,5,5,5,5,5,5,0,14,,
0,4,1,3,1,1,4,3,2,10,10,10,9,10,10,9,0,2,,
0,4,4,2,1,1,2,1,1,14,10,10,10,10,10,10,0,2,,
0,3,2,2,1,2,1,2,5,1125,5,5,5,5,5,5,0,1,,
0,2,1,4,2,1,2,13,7,30,5,5,5,5,5,5,1,20,,
0,13,2,1,1,1,1,1,6,15,5,5,5,5,5,5,1,1,,
0,27,2,2,1,1,1,1,2,400,10,10,10,10,10,10,0,5,,
0,14,1,3,1,1,2,4,1,1125,8,9,9,9,9,8,1,13,,
0,2,1,4,2,2,2,6,4,180,10,10,10,10,10,10,0,1,,
0,4,1,2,1,1,1,3,1,10,10,9,9,9,10,9,0,1,,
0,1,1,3,1,1,1,9,3,1125,9,9,10,10,10,9,0,1,,
0,2,2,1,1,1,0,2,1,1125,5,5,5,5,5,5,1,1,,
0,1,2,2,1,1,1,2,1,1125,10,9,10,10,10,10,0,2,,
0,5,2,1,1,1,1,1,5,1125,8,9,10,9,10,9,0,1,,
1,5,1,4,1,1,2,8,5,1125,10,10,10,10,10,10,0,1,,
0,7,2,4,1,1,2,3,1,40,5,5,5,5,5,5,0,1,,
0,3,1,6,1,2,4,7,3,1125,9,9,9,9,9,9,0,17,,
0,11,1,4,2,3,1,9,360,365,5,5,5,5,5,5,1,1,,
1,2,2,1,1,1,1,2,1,1125,10,10,10,10,10,10,0,3,,
0,2,2,1,2,1,2,2,2,1124,5,5,5,5,5,5,0,3,,
1,1,1,3,1,1,1,5,5,1125,10,10,10,10,10,9,0,7,,
0,20,4,2,1,1,2,3,3,3,5,5,5,5,5,5,1,1,,
0,3,2,6,2,2,4,5,3,10,5,5,5,5,5,5,0,7,,
0,10,2,1,1,1,1,3,2,7,10,10,10,10,10,10,0,1,,
0,2,2,1,1,1,1,5,30,1125,5,5,5,5,5,5,0,1,,
0,23,2,6,1,3,5,4,1,1124,9,10,10,9,10,10,1,2,,
0,23,2,4,1,1,3,3,1,1124,10,10,10,10,10,10,1,2,,
1,1,1,7,1,3,3,3,3,365,9,9,10,10,10,9,1,8,,
1,2,1,3,2,2,2,13,2,29,10,10,10,10,10,10,0,1,,
0,9,2,1,1,2,1,2,1,1125,5,5,5,5,5,5,0,1,,
0,1,2,8,2,3,6,34,1,30,5,5,5,5,5,5,1,5,,
0,3,1,5,1,1,4,3,2,1125,9,10,10,10,10,9,1,10,,
0,2,1,2,1,1,1,5,2,90,5,5,5,5,5,5,0,3,,
0,2,1,3,1,2,2,2,7,1125,5,5,5,5,5,5,0,1,,
1,1,2,2,1,1,1,3,3,4,10,10,10,10,10,10,1,1,,
0,4,2,2,2,1,1,1,2,20,5,5,5,5,5,5,1,1,,
0,2,2,2,1,1,1,12,1,1125,5,5,5,5,5,5,1,1,,
0,4,2,2,2.5,4,3,2,1,7,5,5,5,5,5,5,0,1,,
0,2,2,2,2,1,1,2,1,12,10,9,10,10,10,10,1,1,,
0,2,1,3,1,1,2,4,2,1125,9,9,10,10,10,9,0,1,,
0,3,3,5,1,1,2,3,2,1125,9,9,10,10,9,9,1,10,,
0,3,2,2,2,2,2,3,3,30,5,5,5,5,5,5,1,1,,
0,4,1,3,1,2,2,3,3,7,10,9,10,10,10,10,0,1,,
1,5,2,3,1,1,2,2,2,30,10,10,10,10,10,10,0,1,,
0,1,1,3,1,1,1,4,5,1125,5,5,5,5,5,5,0,1,,
0,2,1,3,1,1,2,9,15,180,5,5,5,5,5,5,1,1,,
0,1,1,2,1,1,0,3,2,1125,9,10,9,9,10,9,1,5,,
0,1,1,7,1,3,3,4,3,387,9,9,10,10,9,9,1,10,,
0,24,2,1,1,1,1,5,1,1125,10,10,10,10,10,10,0,1,,
0,5,2,2,1,1,1,3,1,1125,5,5,5,5,5,5,1,1,,
0,7,1,3,1,1,1,2,7,7,5,5,5,5,5,5,0,1,,
0,3,1,5,1,1,4,3,2,1125,9,10,9,9,9,9,1,10,,
0,1,1,4,1,1,1,6,4,1125,10,10,10,10,10,10,0,1,,
0,2,2,1,2,1,3,1,1,151,5,5,5,5,5,5,1,1,,
0,5,2,1,1,1,2,2,2,180,10,8,10,10,10,10,0,1,,
0,11,1,16,7,7,14,125,1,365,5,5,5,5,5,5,0,22,,
0,11,1,15,3,4,6,57,5,365,5,5,5,5,5,5,0,22,,
0,5,1,5,2,1,1,25,1,1125,5,5,5,5,5,5,0,22,,
0,22,2,1,1,1,1,2,1,5,5,5,5,5,5,5,1,1,,
0,2,1,1,1,1,1,5,1,1125,5,5,5,5,5,5,1,1,,
0,3,2,1,2,2,1,1,3,1125,5,5,5,5,5,5,1,1,,
0,17,2,3,1,1,2,2,1,1125,5,5,5,5,5,5,1,1,,
0,7,2,4,1,1,3,5,1,1125,5,5,5,5,5,5,1,3,,
0,2,1,3,1,1,2,2,10,1125,10,10,10,10,9,9,1,2,,
0,12,2,2,1,1,1,3,3,15,5,5,5,5,5,5,1,1,,
0,8,2,2,1,1,2,96,30,1125,5,5,5,5,5,5,0,1,,
0,3,2,8,16,20,25,4,1,1125,10,10,10,10,10,10,0,5,,
0,3,2,4,1,1,4,8,1,1125,5,5,5,5,5,5,1,5,,
0,3,2,3,1,1,2,7,1,1125,5,5,5,5,5,5,1,5,,
0,3,2,2,1,1,1,7,1,1125,10,10,10,10,10,10,1,5,,
0,2,2,2,1,1,1,2,1,1125,5,5,5,5,5,5,0,1,,
0,1,1,2,1,1,1,2,15,1125,4,8,10,10,4,4,0,9,,
0,1,2,8,4,4,4,3,15,1125,5,5,5,5,5,5,0,9,,
1,1,1,2,1,1,1,4,5,1125,10,10,10,10,10,9,1,7,,
0,5,4,2,1,1,2,4,6,360,5,5,5,5,5,5,0,1,,
0,3,2,4,1,1,3,10,1,1125,10,10,10,10,10,10,0,11,,
0,3,2,16,1,1,1,24,7,1125,5,5,5,5,5,5,0,10,,
0,3,2,4,1,1,3,4,3,366,10,8,10,10,10,8,1,10,,
0,27,2,2,1,2,2,1,1,1125,3,3,3,3,3,3,0,1,,
0,3,2,2,1,1,1,2,4,1125,10,9,10,10,9,9,1,10,,
0,6,1,3,1,2,1,3,7,1125,10,10,10,10,10,10,0,1,,
0,3,1,4,1,1,4,5,5,366,9,8,9,9,9,9,1,10,,
0,5,2,1,1,1,1,3,1,1125,5,5,5,5,5,5,1,1,,
0,6,2,1,1,1,1,2,1,7,5,5,5,5,5,5,0,1,,
0,5,1,3,1,2,2,8,4,90,10,10,10,10,9,10,0,1,,
0,7,2,3,2,2,3,3,2,1125,5,5,5,5,5,5,0,1,,
0,2,2,1,1,1,1,1,3,1125,5,5,5,5,5,5,1,1,,
0,18,2,2,1,1,1,3,1,3,5,5,5,5,5,5,1,1,,
0,2,2,2,1,1,1,2,2,1125,5,5,5,5,5,5,0,1,,
0,2,2,1,1,1,1,3,7,60,5,5,5,5,5,5,1,1,,
0,2,2,3,1,1,1,1,2,1125,5,5,5,5,5,5,0,1,,
0,1,1,6,2,3,3,12,2,1125,9,9,10,10,9,9,0,1,,
0,2,1,2,1,4,4,74,5,90,5,5,5,5,5,5,1,1,,
0,3,2,2,1,1,2,3,1,30,10,10,10,10,10,9,0,7,,
0,1,2,2,1,1,1,6,1,1125,9,9,8,8,10,9,0,3,,
0,8,1,7,2.5,4,4,4,1,1000,10,10,9,9,9,10,1,3,,
0,2,1,4,1,1,2,1,3,150,10,9,10,10,10,10,0,1,,
0,4,2,1,1,1,1,1,2,19,10,10,10,10,10,10,0,1,,
0,1,1,4,1,2,3,12,5,1124,10,10,10,10,10,10,0,1,,
1,1,4,4,1,1,4,1,1,1125,10,9,10,10,10,10,1,15,,
1,1,4,4,1,1,4,1,1,1125,10,10,10,10,10,10,1,15,,
1,1,4,4,1,1,4,1,1,1125,10,9,10,10,10,10,1,15,,
1,1,4,4,1,1,4,1,1,1125,9,10,9,9,8,9,1,15,,
1,1,4,4,1,1,4,1,1,1125,10,9,9,8,9,9,1,15,,
0,1,3,10,1,1,6,2,1,20,5,5,5,5,5,5,1,8,,
0,2,1,4,1,2,3,2,3,30,10,9,10,10,10,10,0,1,,
1,21,1,3,1,1,2,3,28,365,10,9,10,10,9,10,1,2,,
0,11,2,2,1,1,1,2,1,1125,5,5,5,5,5,5,0,1,,
0,8,2,1,1,1,1,1,1,14,10,10,10,10,10,10,0,1,,
1,1,1,3,1,1,2,6,5,1125,10,10,10,10,10,9,1,7,,
0,6,2,2,1,1,1,5,1,1125,5,5,5,5,5,5,0,2,,
0,11,1,14,8,7,7,163,2,1125,8,6,10,8,10,6,1,1,,
0,4,2,2,1,1,2,2,2,21,6,8,10,10,10,10,1,1,,
0,4,1,4,2,4,3,3,365,1125,5,5,5,5,5,5,1,1,,
0,4,2,2,1,2,2,2,1,30,5,5,5,5,5,5,0,1,,
0,2,2,2,1,1,1,3,10,1125,2,2,2,2,4,2,1,5,,
0,1,1,1,1,1,1,3,1,365,5,5,5,5,5,5,0,2,,
0,5,1,3,1,2,2,8,60,365,5,5,5,5,5,5,1,1,,
0,9,1,2,1,2,2,14,7,30,5,5,5,5,5,5,1,2,,
0,1,3,3,1,1,1,4,1,20,10,10,10,8,10,10,1,4,,
0,1,3,3,1,1,1,4,1,30,10,10,10,10,10,10,1,4,,
0,1,3,2,1,1,2,4,1,30,5,5,5,5,5,5,1,4,,
0,1,3,2,1,1,1,4,1,30,5,5,5,5,5,5,1,4,,
0,4,1,4,1,2,3,3,1,1125,10,10,10,10,10,10,0,1,,
0,7,1,4,1,1,2,5,14,1125,5,5,5,5,5,5,0,1,,
0,25,3,2,1,1,2,4,1,30,10,8,10,10,10,10,0,2,,
0,1,1,5,1,2,3,6,2,153,5,5,5,5,5,5,1,1,,
0,15,2,1,1,1,1,2,1,5,5,5,5,5,5,5,1,1,,
0,24,1,6,3.5,3,6,50,1,10,10,10,10,10,10,10,0,1,,
0,20,2,1,1,2,1,1,1,15,10,10,10,10,10,10,1,1,,
0,17,2,2,1,1,0,4,1,1125,5,5,5,5,5,5,1,3,,
0,3,1,15,6,6,9,13,1,1125,10,10,10,10,10,8,1,8,,
0,1,1,2,1,1,3,2,2,1125,9,9,10,10,10,10,1,5,,
0,15,2,3,2.5,2,3,2,1,1125,10,10,10,10,10,9,1,1,,
0,3,1,3,2,3,2,3,1,1,8,6,6,10,6,6,1,2,,
0,31,1,6,1,2,5,3,4,1125,10,10,10,10,9,9,1,1,,
0,2,2,1,1,1,1,5,1,1125,5,5,5,5,5,5,1,1,,
0,3,1,4,1,1,3,2,1,1125,6,6,6,6,6,6,1,2,,
0,5,2,2,1,1,1,4,1,1125,5,5,5,5,5,5,0,1,,
0,5,2,1,1,1,1,2,60,300,5,5,5,5,5,5,1,1,,
0,1,2,1,1,1,1,2,1,1125,5,5,5,5,5,5,1,1,,
0,2,1,4,1,1,2,8,3,365,5,5,5,5,5,5,1,3,,
0,2,2,1,1,1,1,1,1,1125,10,9,10,10,9,10,0,1,,
0,23,2,3,2,2,0,1,30,1125,5,5,5,5,5,5,0,1,,
0,34,1,12,2.5,4,6,7,3,60,10,10,10,10,10,10,1,1,,
0,6,2,2,1,1,1,3,1,30,5,5,5,5,5,5,1,1,,
0,4,2,2,1,1,1,2,1,1125,5,5,5,5,5,5,0,1,,
1,3,3,4,1,1,4,2,1,1125,9,9,10,9,10,9,1,10,,
0,1,1,2,1,1,1,7,2,1125,10,10,10,8,10,10,0,1,,
0,6,2,1,1,1,1,2,2,5,5,5,5,5,5,5,1,1,,
0,3,2,2,1,1,1,2,2,1125,10,10,10,10,9,9,1,10,,
0,21,1,4,1,1,2,25,7,1125,9,10,9,9,8,9,1,1,,
0,2,1,5,1,1,1,4,2,1125,9,9,10,10,9,9,1,1,,
0,3,3,2,1,1,0,3,1,365,9,9,9,9,10,9,1,67,,
1,3,2,2,1,1,1,2,2,120,10,10,10,10,10,10,0,1,,
0,3,1,4,1,1,2,3,1,1125,10,10,10,10,10,10,1,8,,
0,3,2,2,1,1,1,4,2,1125,10,10,10,10,10,10,1,11,,
0,3,2,3,1,1,3,5,2,1125,4,8,2,8,4,6,1,11,,
0,3,2,2,1,1,1,4,2,1125,5,5,5,5,5,5,1,11,,
1,3,3,2,1,1,1,4,2,1125,9,9,10,10,10,9,1,12,,
