,Unnamed: 0,Unnamed: 0.1,host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
17448,19536,19536,0,1,2,2,1.0,1.0,2.0,190.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,7
17449,19537,19537,0,2,1,4,1.0,2.0,2.0,651.0,1,21,10.0,10.0,10.0,10.0,10.0,9.0,1,1
17450,19538,19538,0,1,2,1,1.0,1.0,1.0,162.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,7
17451,19540,19540,0,12,1,3,1.0,3.0,3.0,244.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17452,19541,19541,0,24,1,6,1.0,1.0,2.0,404.0,2,3,10.0,10.0,10.0,10.0,10.0,10.0,0,1
17453,19542,19542,0,33,1,4,1.0,1.0,1.0,326.0,15,365,5.0,5.0,5.0,5.0,5.0,5.0,1,3
17454,19544,19544,0,3,2,2,1.0,1.0,1.0,143.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
17456,19546,19546,1,1,2,2,1.0,1.0,1.0,166.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,15
17457,19547,19547,0,3,2,4,1.0,1.0,4.0,143.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,16
17459,19549,19549,0,23,1,8,2.0,3.0,5.0,337.0,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,8
17460,19550,19550,0,3,1,5,2.0,2.0,3.0,261.0,1,222,4.0,2.0,4.0,8.0,8.0,4.0,1,5
17461,19551,19551,0,3,1,10,2.0,2.0,1.0,471.0,1,200,5.0,5.0,5.0,5.0,5.0,5.0,1,5
17462,19553,19553,1,1,1,3,1.0,1.0,1.0,323.0,3,1125,6.0,6.0,9.0,9.0,9.0,7.0,1,46
17463,19554,19554,0,3,2,2,1.0,1.0,1.0,80.0,1,200,10.0,9.0,9.0,10.0,10.0,10.0,1,5
17464,19555,19555,0,1,2,2,1.0,1.0,1.0,239.0,1,1125,9.0,9.0,10.0,10.0,9.0,9.0,1,7
17465,19556,19556,1,1,1,3,1.0,1.0,1.0,339.0,3,1125,8.0,8.0,8.0,8.0,10.0,9.0,1,46
17466,19557,19557,1,1,1,3,1.0,1.0,1.0,321.0,3,1125,10.0,8.0,10.0,10.0,10.0,8.0,1,46
17467,19558,19558,1,1,1,2,1.0,1.0,1.0,240.0,3,1125,9.0,10.0,10.0,10.0,9.0,9.0,1,46
17468,19559,19559,1,1,1,3,1.0,1.0,1.0,402.0,3,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,46
17469,19560,19560,1,1,1,2,1.0,1.0,1.0,161.0,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,46
17470,19561,19561,0,6,4,4,1.0,1.0,3.0,80.0,1,31,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17471,19562,19562,0,14,1,4,1.0,2.0,0.0,170.0,7,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17472,19563,19563,0,5,1,6,1.0,3.0,3.0,400.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
17473,19564,19564,0,1,1,3,1.0,1.0,0.0,444.0,2,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
17475,19567,19567,0,3,2,2,1.0,1.0,2.0,333.0,1,1125,10.0,10.0,6.0,10.0,10.0,8.0,1,1
17476,19568,19568,0,1,1,3,2.0,1.0,1.0,714.0,2,31,10.0,10.0,10.0,10.0,10.0,10.0,1,1
17477,19570,19570,0,1,2,2,1.0,1.0,0.0,114.0,1,1125,2.0,2.0,2.0,2.0,2.0,2.0,0,11
17478,19571,19571,0,1,2,2,1.0,1.0,0.0,130.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,11
17479,19572,19572,0,25,1,4,1.0,1.0,2.0,249.0,15,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
17481,19575,19575,0,17,1,4,1.0,1.0,1.0,206.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
17482,19577,19577,0,7,1,5,1.0,1.0,3.0,90.0,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,1
17483,19578,19578,0,1,2,3,1.0,1.0,2.0,240.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
17484,19579,19579,0,15,2,1,1.0,1.0,2.0,652.0,1,400,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17485,19580,19580,0,1,2,3,1.0,1.0,2.0,240.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
17486,19583,19583,0,19,1,6,1.0,2.0,5.0,450.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17487,19584,19584,0,6,2,1,1.0,1.0,1.0,96.0,1,5,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17489,19589,19589,0,1,1,3,1.0,1.0,3.0,190.0,4,60,10.0,10.0,10.0,10.0,10.0,10.0,1,8
17491,19591,19591,0,2,1,2,1.0,1.0,1.0,856.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,5
17492,19592,19592,0,1,2,2,1.0,1.0,1.0,112.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,10
17493,19593,19593,0,1,1,6,1.0,2.0,2.0,714.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
17494,19594,19594,0,1,1,4,1.0,1.0,1.0,362.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
17495,19595,19595,0,1,1,4,1.0,1.0,1.0,362.0,1,1125,8.0,10.0,10.0,8.0,10.0,10.0,1,11
17496,19596,19596,0,1,1,4,1.0,1.0,1.0,362.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
17497,19597,19597,0,1,1,2,1.0,1.0,1.0,285.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
17498,19598,19598,0,1,1,2,1.0,1.0,1.0,285.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
17499,19599,19599,0,10,2,1,1.0,1.0,1.0,100.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17500,19600,19600,0,2,1,4,1.0,1.0,1.0,552.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,13
17501,19601,19601,0,24,2,4,1.0,1.0,1.0,581.0,1,58,5.0,5.0,5.0,5.0,5.0,5.0,1,2
17502,19602,19602,0,4,2,3,1.0,2.0,2.0,375.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17503,19603,19603,0,2,1,6,1.0,2.0,2.0,856.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,13
17504,19604,19604,0,1,1,4,1.0,1.0,4.0,428.0,2,1125,8.0,10.0,6.0,6.0,10.0,10.0,0,1
17505,19605,19605,0,2,1,4,1.0,1.0,1.0,476.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,13
17506,19606,19606,1,2,1,2,1.0,1.0,1.0,685.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,23
17507,19607,19607,1,2,1,2,1.0,1.0,1.0,799.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,23
17510,19610,19610,0,2,1,6,1.0,2.0,2.0,638.0,1,30,10.0,10.0,10.0,10.0,8.0,8.0,1,13
17511,19611,19611,0,2,1,7,1.0,3.0,3.0,809.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,13
17512,19612,19612,0,1,2,4,2.0,2.0,2.0,402.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17513,19613,19613,1,1,1,4,1.0,1.0,3.0,483.0,2,365,10.0,10.0,10.0,10.0,10.0,10.0,1,14
17514,19614,19614,0,5,2,3,1.0,1.0,2.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17515,19615,19615,1,2,2,2,1.0,1.0,1.0,266.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
17516,19616,19616,0,21,1,4,1.0,1.0,2.0,244.0,3,1000,10.0,10.0,10.0,10.0,10.0,10.0,1,3
17517,19617,19617,1,1,2,2,2.0,1.0,1.0,124.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
17518,19618,19618,1,1,2,2,2.0,1.0,1.0,124.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
17519,19619,19619,1,2,2,2,1.0,1.0,1.0,250.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,8
17520,19620,19620,0,5,1,6,1.0,3.0,3.0,260.0,2,19,10.0,10.0,10.0,10.0,10.0,10.0,1,2
17521,19621,19621,0,2,2,2,2.0,1.0,1.0,110.0,2,12,10.0,10.0,10.0,10.0,10.0,10.0,1,2
17522,19622,19622,1,2,2,2,1.0,1.0,1.0,250.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
17523,19623,19623,1,2,2,4,1.0,1.0,2.0,442.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
17524,19624,19624,1,2,2,4,1.0,1.0,2.0,491.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
17525,19625,19625,1,2,2,4,1.0,1.0,2.0,486.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
17526,19626,19626,1,2,2,4,1.0,1.0,2.0,471.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,8
17527,19627,19627,0,1,1,2,1.0,1.0,1.0,116.0,1,1125,9.0,9.0,10.0,10.0,9.0,10.0,1,9
17528,19628,19628,0,1,1,2,1.0,1.0,1.0,155.0,5,1125,9.0,9.0,10.0,10.0,9.0,10.0,1,9
17529,19629,19629,0,4,2,2,1.0,1.0,1.0,107.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
17530,19630,19630,0,2,2,2,1.0,1.0,1.0,219.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
17531,19631,19631,0,2,1,2,1.0,1.0,1.0,250.0,7,365,5.0,5.0,5.0,5.0,5.0,5.0,1,6
17532,19633,19633,0,2,1,4,1.0,2.0,1.0,241.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,6
17533,19634,19634,0,2,1,7,1.0,2.0,4.0,563.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,6
17534,19635,19635,0,2,1,6,1.0,2.0,4.0,604.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,6
17535,19636,19636,0,5,2,4,1.0,1.0,1.0,364.0,1,365,8.0,8.0,10.0,10.0,10.0,7.0,1,1
17536,19637,19637,0,2,1,8,1.0,3.0,5.0,604.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,6
17537,19639,19639,0,1,1,2,1.0,1.0,2.0,167.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,11
17538,19641,19641,0,1,1,2,1.0,1.0,2.0,167.0,1,1125,7.0,8.0,9.0,8.0,8.0,9.0,1,11
17539,19642,19642,0,3,2,3,1.0,1.0,2.0,495.0,1,20,10.0,10.0,10.0,10.0,10.0,10.0,1,3
17540,19643,19643,0,20,1,6,1.0,2.0,4.0,400.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17541,19644,19644,0,2,1,9,1.0,1.0,4.0,245.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,7
17542,19645,19645,0,2,1,8,2.0,3.0,6.0,523.0,10,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,9
17546,19649,19649,0,2,1,5,2.0,3.0,3.0,763.0,90,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
17547,19650,19650,0,8,1,2,1.0,1.0,1.0,574.0,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
17548,19651,19651,0,3,2,2,1.0,1.0,1.0,88.0,1,333,10.0,10.0,9.0,10.0,10.0,10.0,1,5
17549,19653,19653,1,3,2,1,1.0,1.0,1.0,122.0,1,15,9.0,9.0,10.0,10.0,9.0,9.0,1,6
17550,19654,19654,0,8,2,4,1.0,2.0,1.0,121.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17551,19655,19655,0,3,1,7,1.0,2.0,5.0,621.0,1,1125,10.0,10.0,10.0,10.0,10.0,8.0,1,4
17552,19656,19656,0,3,1,6,1.0,2.0,4.0,402.0,3,365,9.0,10.0,10.0,9.0,10.0,10.0,1,1
17554,19658,19658,0,1,1,2,1.0,1.0,2.0,177.0,2,12,8.0,10.0,10.0,10.0,10.0,10.0,1,2
17555,19663,19663,0,7,2,2,1.0,3.0,3.0,120.0,90,900,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17557,19665,19665,0,19,1,6,1.0,2.0,2.0,606.0,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17558,19666,19666,0,2,4,2,1.0,1.0,1.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17559,19668,19668,0,2,1,3,1.0,2.0,3.0,150.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
17560,19669,19669,0,4,2,1,2.0,1.0,1.0,96.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
17561,19670,19670,0,1,1,4,1.0,1.0,2.0,952.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17562,19671,19671,0,3,2,6,2.5,3.0,3.0,400.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17563,19672,19672,0,12,1,4,1.0,1.0,2.0,815.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17564,19674,19674,0,1,1,6,1.0,2.0,2.0,400.0,4,21,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17565,19675,19675,1,1,1,6,2.0,3.0,3.0,612.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,6
17566,19678,19678,0,6,1,2,1.0,1.0,1.0,285.0,2,6,10.0,8.0,10.0,10.0,10.0,10.0,0,1
17567,19679,19679,1,1,2,2,1.0,1.0,1.0,150.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
17568,19680,19680,1,1,2,2,1.0,1.0,1.0,150.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
17569,19681,19681,1,1,2,5,1.0,1.0,2.0,350.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,12
17570,19682,19682,1,1,2,3,1.0,1.0,1.0,250.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,12
17572,19685,19685,0,1,2,2,1.0,1.0,1.0,240.0,1,1125,10.0,10.0,9.0,10.0,10.0,9.0,1,7
17573,19686,19686,0,1,2,2,1.0,1.0,1.0,100.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,9
17574,19687,19687,0,2,1,2,1.0,1.0,3.0,179.0,3,365,10.0,10.0,10.0,10.0,10.0,10.0,1,11
17575,19688,19688,1,1,1,3,1.0,1.0,2.0,325.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,2
17576,19689,19689,0,5,1,3,1.0,1.0,1.0,470.0,2,1125,9.0,8.0,7.0,8.0,9.0,8.0,1,5
17577,19690,19690,1,3,2,2,1.0,1.0,1.0,121.0,1,15,10.0,10.0,10.0,10.0,10.0,10.0,1,6
17578,19691,19691,0,1,1,8,2.0,3.0,5.0,322.0,3,1125,10.0,10.0,10.0,10.0,8.0,10.0,1,19
17579,19692,19692,0,4,1,6,1.0,2.0,2.0,936.0,1,365,9.0,9.0,9.0,9.0,9.0,9.0,1,1
17580,19693,19693,0,31,2,2,2.0,1.0,1.0,83.0,1,90,10.0,10.0,10.0,10.0,10.0,10.0,1,3
17581,19694,19694,1,1,1,2,1.0,1.0,1.0,238.0,1,365,10.0,8.0,10.0,10.0,10.0,10.0,0,4
17583,19696,19696,0,9,1,4,1.0,2.0,3.0,350.0,6,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17584,19697,19697,0,10,2,2,1.0,1.0,2.0,80.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17585,19698,19698,1,3,2,2,1.0,1.0,1.0,122.0,1,15,10.0,10.0,10.0,10.0,10.0,10.0,1,6
17586,19699,19699,0,4,1,2,1.0,1.0,2.0,200.0,1,2,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17587,19700,19700,0,5,1,4,1.0,3.0,2.0,289.0,4,30,8.0,6.0,6.0,9.0,9.0,5.0,1,1
17588,19701,19701,0,3,2,3,1.0,1.0,2.0,333.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
17589,19702,19702,0,15,2,3,1.0,1.0,3.0,337.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,19
17590,19703,19703,0,15,2,3,2.0,2.0,2.0,510.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,19
17591,19704,19704,0,15,1,6,1.0,2.0,4.0,481.0,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,19
17592,19705,19705,0,28,1,2,1.0,1.0,1.0,180.0,1,1,5.0,5.0,5.0,5.0,5.0,5.0,1,4
17593,19706,19706,0,2,2,1,1.0,1.0,1.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17594,19707,19707,0,3,2,4,1.0,1.0,3.0,381.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
17595,19708,19708,0,3,2,2,1.0,1.0,1.0,238.0,1,1125,4.0,10.0,10.0,8.0,10.0,6.0,1,5
17596,19709,19709,0,11,2,2,1.0,1.0,1.0,285.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17597,19710,19710,0,3,2,2,1.0,1.0,1.0,238.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
17598,19711,19711,0,3,4,4,2.0,1.0,4.0,72.0,1,29,5.0,5.0,5.0,5.0,5.0,5.0,1,9
17599,19712,19712,0,32,2,2,1.0,2.0,3.0,75.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,1,1
17600,19713,19713,1,1,2,3,1.0,1.0,2.0,399.0,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,22
17601,19714,19714,1,1,2,4,1.0,1.0,2.0,320.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,12
17602,19715,19715,1,1,1,3,1.0,2.0,2.0,371.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
17603,19716,19716,0,1,2,2,1.0,1.0,2.0,128.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
17604,19717,19717,1,1,2,3,1.0,1.0,2.0,368.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
17605,19718,19718,0,18,1,2,1.0,1.0,1.0,230.0,5,1125,8.0,8.0,10.0,10.0,8.0,8.0,1,1
17608,19722,19722,0,1,1,5,1.0,2.0,4.0,182.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,5
17609,19725,19725,0,39,2,4,1.0,2.0,3.0,180.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17610,19727,19727,0,3,1,3,1.0,1.0,2.0,428.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,1,15
17611,19728,19728,0,2,1,4,1.0,1.0,1.0,105.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17612,19729,19729,0,6,1,3,1.0,1.0,2.0,150.0,2,15,10.0,8.0,10.0,10.0,10.0,10.0,1,1
17613,19730,19730,0,3,4,6,2.0,1.0,6.0,67.0,1,28,10.0,10.0,10.0,10.0,10.0,10.0,1,9
17614,19731,19731,0,1,1,2,1.0,1.0,4.0,145.0,2,30,5.0,5.0,5.0,5.0,5.0,5.0,1,5
17615,19734,19734,0,1,1,16,1.0,3.0,2.0,300.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,0,7
17616,19735,19735,0,22,2,2,1.0,1.0,1.0,100.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,2
17617,19736,19736,0,5,2,2,2.0,1.0,2.0,111.0,1,30,9.0,10.0,10.0,10.0,10.0,10.0,1,2
17618,19737,19737,0,6,2,1,1.0,1.0,1.0,80.0,1,60,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17619,19738,19738,0,4,1,2,1.0,1.0,1.0,220.0,7,10,5.0,5.0,5.0,5.0,5.0,5.0,1,2
17620,19739,19739,0,1,1,4,1.0,1.0,2.0,285.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
17621,19740,19740,0,22,1,2,1.0,1.0,4.0,250.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,9
17622,19741,19741,0,2,1,10,1.0,2.0,1.0,563.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,6
17623,19742,19742,0,24,1,3,1.0,1.0,1.0,600.0,2,7,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17625,19744,19744,0,1,2,2,1.0,1.0,1.0,123.0,1,1125,8.0,9.0,8.0,8.0,10.0,8.0,1,6
17626,19745,19745,0,4,1,2,1.0,1.0,0.0,352.0,1,1125,10.0,10.0,10.0,10.0,8.0,10.0,1,1
17628,19747,19747,0,1,2,2,1.0,1.0,1.0,123.0,1,1125,10.0,8.0,10.0,10.0,10.0,10.0,1,6
17629,19748,19748,0,8,2,1,1.0,1.0,2.0,74.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17630,19751,19751,0,6,2,1,1.0,1.0,1.0,75.0,20,90,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17631,19753,19753,0,2,1,5,1.0,2.0,3.0,377.0,20,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17633,19755,19755,0,6,2,3,1.0,2.0,2.0,115.0,1,5,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17634,19756,19756,0,32,2,4,1.0,3.0,3.0,150.0,2,15,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17636,19759,19759,0,1,2,2,1.0,1.0,1.0,240.0,1,50,9.0,8.0,10.0,10.0,10.0,10.0,1,7
17637,19760,19760,0,1,1,4,1.0,2.0,3.0,210.0,2,1125,7.0,7.0,7.0,10.0,7.0,7.0,1,28
17638,19761,19761,0,4,1,2,1.0,1.0,1.0,381.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
17639,19762,19762,0,4,2,2,1.0,1.0,1.0,381.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
17640,19763,19763,0,5,2,2,1.0,1.0,1.0,733.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17641,19764,19764,0,2,2,1,1.0,1.0,1.0,80.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17642,19766,19766,1,4,1,4,2.0,2.0,4.0,692.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
17643,19767,19767,0,2,1,7,1.0,2.0,3.0,571.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
17644,19769,19769,0,2,1,6,1.0,2.0,1.0,700.0,7,365,5.0,5.0,5.0,5.0,5.0,5.0,0,2
17645,19770,19770,1,5,2,2,1.0,1.0,1.0,276.0,2,365,10.0,10.0,10.0,10.0,10.0,10.0,0,11
17646,19772,19772,0,3,2,2,1.0,1.0,1.0,238.0,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,5
17647,19773,19773,0,3,1,6,1.0,3.0,3.0,428.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,8
17648,19774,19774,0,11,1,4,1.0,2.0,2.0,221.0,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,1
17649,19775,19775,0,7,2,4,1.0,1.0,0.0,578.0,1,91,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17650,19776,19776,0,8,2,2,2.0,1.0,1.0,160.0,2,15,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17651,19777,19777,0,3,2,2,1.0,1.0,1.0,162.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,8
17652,19778,19778,0,1,1,5,1.0,2.0,3.0,362.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
17654,19780,19780,0,5,1,2,1.0,1.0,1.0,741.0,180,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
17655,19781,19781,1,5,2,2,1.0,1.0,2.0,179.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,11
17656,19782,19782,0,9,2,1,1.0,3.0,3.0,150.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17657,19783,19783,0,3,2,1,1.0,1.0,1.0,171.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
17658,19785,19785,0,2,1,2,1.0,1.0,1.0,250.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17659,19786,19786,0,3,2,4,1.0,1.0,3.0,652.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
17660,19787,19787,0,3,2,3,1.0,1.0,3.0,483.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
17661,19788,19788,0,1,2,2,1.0,1.0,1.0,379.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
17662,19790,19790,0,1,1,2,1.0,1.0,2.0,298.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17663,19792,19792,0,21,2,2,1.0,1.0,1.0,652.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
17664,19794,19794,0,2,1,4,1.0,1.0,1.0,105.0,5,360,9.0,9.0,9.0,10.0,9.0,10.0,1,17
17665,19798,19798,0,4,2,2,1.0,1.0,1.0,360.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
17666,19799,19799,0,1,1,2,1.0,1.0,1.0,150.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17667,19800,19800,0,1,2,2,1.0,1.0,1.0,230.0,1,90,7.0,9.0,9.0,9.0,7.0,7.0,1,3
17668,19801,19801,0,33,2,2,1.0,1.0,2.0,150.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17669,19803,19803,0,2,1,3,1.0,1.0,1.0,242.0,1,7,10.0,6.0,10.0,10.0,10.0,10.0,1,1
17670,19804,19804,1,1,1,4,1.0,1.0,2.0,466.0,2,120,10.0,10.0,10.0,10.0,10.0,10.0,1,5
17671,19805,19805,0,19,2,2,1.0,1.0,0.0,210.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,1,3
17672,19808,19808,0,4,1,4,1.0,1.0,1.0,265.0,1,7,9.0,7.0,9.0,9.0,9.0,8.0,0,1
17673,19809,19809,0,11,2,2,1.0,1.0,1.0,529.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,5
17674,19811,19811,0,11,2,2,1.0,1.0,1.0,529.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,5
17675,19812,19812,0,5,1,6,1.0,3.0,3.0,700.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
17677,19815,19815,0,3,1,4,1.0,1.0,1.0,525.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,3
17678,19816,19816,1,3,2,2,1.0,1.0,1.0,121.0,1,15,9.0,10.0,10.0,10.0,10.0,10.0,1,6
17679,19817,19817,0,9,1,4,1.0,1.0,2.0,250.0,7,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
17680,19818,19818,0,8,2,1,2.0,3.0,0.0,100.0,1,1125,6.0,8.0,10.0,10.0,10.0,10.0,0,3
17681,19819,19819,0,7,2,2,1.0,1.0,2.0,117.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
